Source,Target
1341640724673146880,1341639826051915777
1341815612046237697,1341803681537208320
1341810096519692290,1341810095588569089
1341810095588569089,1341810094586163200
1341819524748877826,1341792721267273734
1341819440355274753,1341683226960662529
1341816810690260994,1341814837634994176
1341816006877036548,1341814837634994176
1341795729002516481,1341675945208516608
1341788232594444288,1341784860789272585
1341768188422479873,1341762312756224001
1341762312756224001,1341753602117918721
1341753602117918721,1341705125979697154
1341705125979697154,1341702412692828160
1341702412692828160,1341669944472330240
1341669944472330240,1341662106693857281
1341662106693857281,1341535968277499911
1341658519125291008,1341650955129917441
1341658279794110464,1341649512398376960
1341649706422652929,1341649512398376960
1341640242747588609,1341597404286644224
1341537658137403393,1341536670101999628
1341536670101999628,1341535953471614976
1341536544067350529,1341535953471614976
1341535953471614976,1341534636535668736
1341534636535668736,1341533328697122826
1341534424555544577,1341533328697122826
1341533328697122826,1341532235825094657
1341533038002532352,1341532601362866176
1341532601362866176,1341531183482593281
1341532596195495936,1341530881144569863
1341532235825094657,1341531606406864898
1341531606406864898,1341530634498486274
1341531183482593281,1341529825002008577
1341530881144569863,1341530123972046850
1341530634498486274,1341529825002008577
1341207550105165826,1341207101062856704
1341207101062856704,1341202609881968640
1341206912134766598,1341206241310244864
1341206241310244864,1341202609881968640
1341202609881968640,1341200478537838592
1340413828031537152,1340400755405152258
1340413321808392194,1340402283587268608
1340402283587268608,1340401368151035905
1340401368151035905,1340400755405152258
1340400755405152258,1340400042721603589
1340400042721603589,1340399411550154752
1340399411550154752,1340399041356722176
1340399041356722176,1340397939810820097
1340398894627377152,1340397187646296065
1340397939810820097,1340396237779046401
1340397526470578177,1340396813543682048
1340397187646296065,1340277107595816961
1340396813543682048,1340277107595816961
1340396237779046401,1340275427508666368
1340277107595816961,1340176124937166849
1340275427508666368,1340176291526565892
1340176291526565892,1340176124937166849
1340176124937166849,1339913961463046145
1340174675343761409,1339913961463046145
1340007142485475329,1339990894695624709
1339990894695624709,1339955190594605059
1339972266218704896,1339933209426063360
1339966132418015232,1339858975907409921
1339949233387003904,1339853171389210625
1339938387676033026,1339922914456592384
1339933209426063360,1339922914456592384
1341796423298211840,1341614767870521345
1341814714154831874,1341379857482170370
1341810878149251074,1341379857482170370
1341783468729098240,1341377145952751622
1341815534891970560,1341803681537208320
1341809385446789122,1341803681537208320
1341808379686207490,1341803681537208320
1341806011095674883,1341803681537208320
1341805233450704896,1341803681537208320
1342113541969629185,1342084225219104768
1342113541969629185,1342084225219104768
1342160793941512202,1342160209599483905
1342160793941512202,1342160209599483905
1341947623536734209,1341920547010084866
1341923992408645632,1341919176345137154
1341920547010084866,1341336353422893058
1341919176345137154,1341408930422009857
1341864865132990466,1341833193985490944
1341864631531278336,1341798349431779331
1341833193985490944,1341798349431779331
1341941291651792897,1341571312419004416
1342142607762333698,1342142273774084099
1342116593535311872,1342111215389126656
1342111215389126656,1341917776424800257
1342045209635532800,1341990205532872704
1342149284532109312,1342148903332765698
1342195719810199560,1342146827093762048
1342146827093762048,1342144571095048193
1342145767243444229,1342143574058692609
1342144571095048193,1342143574058692609
1342143574058692609,1342113541969629185
1342113541969629185,1342084225219104768
1342113541969629185,1342084225219104768
1342205326435692547,1342155731215163392
1342192261191372801,1342191728623697921
1342191728623697921,1342049579408101377
1342186442538233856,1342170462340718595
1342182602216763392,1342180438962532352
1342174296454651904,1342173592512057344
1342173592512057344,1342165088514486272
1342165949286404102,1342159734124605440
1342165088514486272,1342164162932301825
1342164162932301825,1342155736470708224
1342159734124605440,1342157062453813248
1342157389391417344,1342156774883827712
1342157242016141318,1342156774883827712
1342157062453813248,1342155731215163392
1342156992652009475,1342149344129142785
1342156774883827712,1342156608655114240
1342156608655114240,1342155731215163392
1342155736470708224,1342153316286029825
1342155731215163392,1342152117583278082
1342153316286029825,1342152368369098758
1342152368369098758,1342151664917221378
1342151664917221378,1342136411550576645
1342149369567580163,1342148656267489284
1342149344129142785,1342141227097964545
1342149254404456452,1342148700873793536
1342149069167329283,1342147981986983937
1342148700873793536,1342146576085622786
1342148656267489284,1342147329361666059
1342148259977035777,1342146870102122501
1342147981986983937,1342146327606681603
1342147329361666059,1342145231110733824
1342146870102122501,1342146327606681603
1342146852230209542,1342143543150837761
1342146576085622786,1342139352453812224
1342146327606681603,1342143405825159168
1342145231110733824,1342141334304526336
1342143927688835074,1342142069368885253
1342143543150837761,1342141334304526336
1342143405825159168,1342141748479451139
1342141748479451139,1342140479916433408
1342141334304526336,1342140367039246336
1342141227097964545,1342126239264493572
1342140479916433408,1342135449599488001
1342140367039246336,1342135449599488001
1342139352453812224,1342138243861467136
1342138243861467136,1342137740905701376
1342137740905701376,1342137593975074817
1342137593975074817,1342137151215923200
1342137151215923200,1342084900917288960
1342136497374457856,1342135813656739840
1342134736119074821,1342088806099546114
1342088908612497410,1342088806099546114
1342084900917288960,1341999290714005504
1342075954718453760,1342045818036105218
1342056757863075841,1342055611211673602
1342055611211673602,1342054835298988032
1342008117295505408,1342002366027993090
1342002366027993090,1342001728204517377
1342160793941512202,1342160209599483905
1342160793941512202,1342160209599483905
1342160209599483905,1342158515541078022
1342158515541078022,1342157698931044352
1342157698931044352,1342119171891593217
1341878699868753924,1341876682391756804
1341878095700234240,1341876682391756804
1341877327312117760,1341876682391756804
1341876682391756804,1341876154433728518
1341876154433728518,1341871956342304768
1341871956342304768,1341870427715620866
1341871870694608902,1341864217641689090
1341871097541750790,1341870427715620866
1341870427715620866,1341869727094886401
1341869727094886401,1341867427236343818
1341867427236343818,1341865912484442112
1341865912484442112,1341864676473393152
1341865652735397889,1341864676473393152
1341864676473393152,1341863530862153731
1341864217641689090,1341863098999844864
1341863530862153731,1341863098999844864
1341863098999844864,1341861790313902081
1341861790313902081,1341793022787407875
1341824035819118592,1341691768614629376
1341822762139209730,1341640724673146880
1341884583034445825,1341884107798806528
1341850736162873344,1341850305814646784
1341850305814646784,1341847536693370880
1341847536693370880,1341833598509322240
1341839535672619009,1341837357339865088
1341839403237326848,1341833598509322240
1341838930010890240,1341834028996026368
1341837627838713857,1341837357339865088
1341837357339865088,1341836972738801664
1341836972738801664,1341832461647572992
1341835208723611648,1341834028996026368
1341834869899485185,1341833598509322240
1341834355652476928,1341833598509322240
1341834309758558208,1341833598509322240
1341834191735050240,1341833598509322240
1342121240102891524,1341929320516907009
1342117446745006080,1341909307449872389
1342116303994236932,1341909307449872389
1342106529676238849,1342095931207020544
1342060941823913984,1341697878658404352
1341984063327006721,1341978499381403649
1341983507715940354,1341980358632501249
1341980358632501249,1341882045849546758
1341980121389940736,1341974924945199104
1341979206645854209,1341978413343641607
1341978499381403649,1341977269959610369
1341978413343641607,1341977177965920259
1341977269959610369,1341976548891648000
1341977177965920259,1341926520793800707
1341976548891648000,1341882281363984387
1341973528938221568,1341819524748877826
1341934942121549825,1341897693279432706
1341929320516907009,1341928737739313155
1341926520793800707,1341910825834000385
1341897693279432706,1341878399695020032
1341891413345140738,1341890968405094401
1342101664648589313,1341078886256357377
1341817482873630723,1341809675021381632
1341811935722016771,1341811451430891522
1341811451430891522,1341810204338483200
1341810204338483200,1341809675021381632
1341809675021381632,1341809236276342784
1341809236276342784,1341785141581131776
1341785141581131776,1341784797887295491
1341784797887295491,1341784654119055360
1341784654119055360,1341784519062511620
1341784519062511620,1341783942278631435
1341783122418032647,1341751202174922752
1341165262255611906,1341156026783911936
1341165046920036352,1341156026783911936
1341156026783911936,1341101663495598081
1341101663495598081,1341075362176880640
1341075362176880640,1341041535823986689
1341041535823986689,1340985104747925507
1340985104747925507,1340979859892236291
1340752696077332480,1340550194757332999
1340699698831773705,1340699212036628483
1340699212036628483,1340698504247820297
1340658607776440326,1340544771996041217
1340657642138681344,1340656728191488000
1340656728191488000,1340646131026579461
1340646131026579461,1340610299372724224
1340643454360154113,1340642990453350401
1340642990453350401,1340550675004985344
1340552137638621184,1340548111945613312
1340548111945613312,1340542585593606144
1340540963211669505,1340540360397877250
1340540593878003712,1340540360397877250
1340534880854282242,1340531096023347200
1340315759235325952,1340308782799306756
1340309951965765632,1340306711999959040
1340308782799306756,1340304766396600321
1342215671774650368,1342215124430544903
1342215124430544903,1342200601866858500
1342211945781317632,1342191752514478080
1342211488522653701,1342210530145153028
1342200656707252224,1342175871453462528
1342198210593497088,1342193293925384192
1340668100396666881,1340667010104045570
1340667010104045570,1340621968664453126
1340621968664453126,1340339806002266112
1340350644570517506,1339787090092060674
1340339806002266112,1340246205889085444
1340253197483520001,1340180362987589633
1340247874643234817,1340152934873636865
1340246205889085444,1340179225098129408
1340179225098129408,1339905754426343431
1340152934873636865,1339905754426343431
1340053317582467073,1339785442565234690
1339942690662744064,1339903204151054343
1339936970944999424,1339830664384942080
1339922739646361602,1339755948173217792
1339920796278525962,1339904480721084416
1339918624350466048,1339914614591524864
1339918444578435078,1339913320690683904
1339918329562214400,1339914614591524864
1339915509203124226,1339908396519018498
1339912123200094209,1339688555216453634
1339910471860670464,1339776004839985154
1339909736334966784,1339684223519760388
1339908396519018498,1339800854040367112
1339904480721084416,1339716014112698368
1339903204151054343,1339719861321179136
1339824636192669696,1339787090092060674
1339796003311017986,1339785442565234690
1339787090092060674,1339731372798164993
1339785442565234690,1339684658351640584
1339720240716910592,1339681702512381953
1340090317182279683,1339968942253731842
1340041071636733952,1339963691849138178
1339983484761288705,1339963691849138178
1339975681745297409,1339974856981430275
1339974856981430275,1339973817725296640
1339973817725296640,1339971159480156163
1339971223422459908,1339963691849138178
1339970310364393472,1339963691849138178
1339970032844103680,1339963691849138178
1339968942253731842,1339963691849138178
1339968754160119808,1339963691849138178
1339967684084043776,1339963691849138178
1339967656544395265,1339963691849138178
1339966564112752640,1339963691849138178
1339966237330329605,1339963691849138178
1339966087778230274,1339963691849138178
1339965860270764034,1339963691849138178
1339965839487938566,1339963691849138178
1339965665462108160,1339963691849138178
1339965665462108160,1339963691849138178
1339965208857518080,1339963691849138178
1339964984093192193,1339963691849138178
1339964937196597254,1339964088911327232
1339964773857816576,1339963691849138178
1339964585550491650,1339963691849138178
1339964385607839744,1339963691849138178
1339964268876242945,1339963691849138178
1339964214664839168,1339963691849138178
1339964088911327232,1339963691849138178
1341857899749011456,1341857028483010560
1341425752059854848,1339965385467170819
1340462083993980933,1340122940034191368
1340300389078491138,1339965385467170819
1340262391783673856,1339965385467170819
1340234641081573377,1339965385467170819
1340179025445187586,1339965385467170819
1340152759354585088,1340144436098052096
1340144436098052096,1340142198617235457
1340142198617235457,1339965385467170819
1340122940034191368,1340122813764648960
1340122813764648960,1340121643461582850
1340121643461582850,1339965385467170819
1340095355237658625,1339965385467170819
1340094544172503045,1339965385467170819
1340092593569476610,1340081724580122625
1340085439546466304,1339965385467170819
1340081724580122625,1340064652483563523
1340076551501737984,1339965385467170819
1340069279941595136,1340049840982675460
1340067457738833921,1340065392392368129
1340067443482402819,1340066651946045440
1340066852706406401,1340051488664551424
1340066651946045440,1340065679031083014
1340065679031083014,1340065392392368129
1340065613562195968,1339965385467170819
1340065392392368129,1340064652483563523
1340064652483563523,1340049840982675460
1340059884897878017,1339965385467170819
1340056344766779393,1339965385467170819
1340055114707550209,1340053006474043393
1340051912868040704,1339965385467170819
1340051488664551424,1339965385467170819
1340049875283529728,1339965385467170819
1340049840982675460,1339965385467170819
1340047724373270530,1339965385467170819
1340043930319110144,1339965385467170819
1340039403452948484,1339965385467170819
1340038677708288002,1339965385467170819
1340032289447796737,1339965385467170819
1340028209363120128,1339965385467170819
1340024831824318466,1339965385467170819
1340020985244889089,1339965385467170819
1340019219950387201,1339965385467170819
1340019117701672966,1339965385467170819
1340016701908381701,1339965385467170819
1340015401040801793,1339965385467170819
1340014428947886082,1340013757133697028
1340014075636568066,1339965385467170819
1340014056170803201,1340011179087839233
1340013757133697028,1340010246232748032
1340012945195945984,1339965385467170819
1340011622513823744,1339965385467170819
1340011477743362048,1339965385467170819
1340011380557099009,1340006958296948736
1340011333777944577,1339965385467170819
1340011179087839233,1339965385467170819
1340011032106831872,1339965385467170819
1340010646751113221,1340006040205729794
1340010334212546564,1339965385467170819
1340010334212546564,1339965385467170819
1340010276666617861,1339965385467170819
1340010272321376257,1339965385467170819
1340010271474024448,1339965385467170819
1340009934121885696,1339965385467170819
1340009703863160835,1339965385467170819
1340009689145200640,1339965385467170819
1340009191503765505,1339965385467170819
1340008934741053443,1340005258685075456
1340008920769675264,1339965385467170819
1340008477863788544,1339965385467170819
1340007516441370627,1339965385467170819
1340007393179152386,1339965385467170819
1340007130582138884,1339965385467170819
1340006734710992896,1339965385467170819
1340006708995792896,1339965385467170819
1340006402060914689,1339965385467170819
1340006252466692096,1339965385467170819
1340006040205729794,1339965385467170819
1340005912463855616,1339965385467170819
1340005880281116672,1339965385467170819
1340005573136240641,1339965385467170819
1340005216712880144,1339965385467170819
1340004798876233730,1339965385467170819
1340004109483732993,1339965385467170819
1340003966785077248,1339965385467170819
1340003785213677571,1339965385467170819
1342175346754465794,1342170462340718595
1342171343673040896,1342170462340718595
1342137247466971137,1342136411550576645
1341896775834116096,1341896089381822465
1340119643747479552,1338973609818132483
1340109369615257600,1339786514730012672
1339971159480156163,1339963691849138178
1341829954749784065,1341379857482170370
1341834619713429510,1341798349431779331
1341813017181188100,1341798349431779331
1342215948019920896,1342142273774084099
1342181058872279042,1342142273774084099
1342175043284066304,1342142273774084099
1342173595363991552,1342142273774084099
1342172421261058048,1342142273774084099
1342167704480858112,1342142273774084099
1342156378765451267,1342142273774084099
1342155687665668097,1342142273774084099
1342152816253665286,1342142273774084099
1342148289865555968,1342142273774084099
1342147674208931840,1342142273774084099
1342147581066010625,1342142273774084099
1342145808553156609,1342142273774084099
1342144302537965570,1342142273774084099
1342143792946827264,1342142273774084099
1342143779415994373,1342142273774084099
1342142327226322946,1342142273774084099
1341894735900893185,1341867896599764992
1342146094172663815,1342119171891593217
1342141436511322113,1342119171891593217
1342163611205181440,1341884107798806528
1341885558931542016,1341884107798806528
1341884190384656384,1341884107798806528
1342198704158216194,1341803681537208320
1342048259477438464,1341803681537208320
1342044951899754497,1341803681537208320
1342025447736041475,1341803681537208320
1342006329678946305,1341803681537208320
1341872433687617536,1341803681537208320
1341871117129146379,1341803681537208320
1341851800694099970,1341803681537208320
1341848172084269057,1341803681537208320
1341842942399541248,1341803681537208320
1341840645674176512,1341803681537208320
1340466884617986049,1340309542869987332
1340782950179360768,1340283415220940802
1339995146381869057,1339963691849138178
1339985159420932096,1339963691849138178
1339976942632591360,1339963691849138178
1339971912231866368,1339963691849138178
1339971693687824384,1339963691849138178
1339970007485313024,1339963691849138178
1339969656141037571,1339963691849138178
1339968657028464644,1339963691849138178
1339968297979305985,1339963691849138178
1339967989441994752,1339963691849138178
1339966124713254915,1339963691849138178
1339965907666305030,1339963691849138178
1339965099763593219,1339963691849138178
1339965099184975874,1339963691849138178
1339964628156121089,1339963691849138178
1339964214283145219,1339963691849138178
1339964102932914181,1339963691849138178
1339963714502422528,1339963691849138178
1340314192549593089,1340307559849357316
1342133072674906114,1339736971892183040
1341882563892277248,1339965385467170819
1340367350906941440,1339965385467170819
1340321016124301317,1339965385467170819
1340256347951132673,1339965385467170819
1340239084246216709,1339965385467170819
1340161901708374016,1339965385467170819
1340147664684498944,1339965385467170819
1340141812388950018,1339965385467170819
1340135509520224258,1339965385467170819
1340132800905826308,1339965385467170819
1340132779032412160,1339965385467170819
1340130364270981120,1339965385467170819
1340128308521005057,1339965385467170819
1340123027632054274,1339965385467170819
1340121752001658880,1339965385467170819
1340120912935460865,1339965385467170819
1340110568657698817,1339965385467170819
1340110299202953216,1339965385467170819
1340097133031120899,1339965385467170819
1340096960624259075,1339965385467170819
1340093246559666178,1339965385467170819
1340090840643866626,1339965385467170819
1340088301550792708,1339965385467170819
1340083872839725056,1339965385467170819
1340081504987344896,1339965385467170819
1340080913296846849,1339965385467170819
1340079811327369218,1339965385467170819
1340079230361559041,1339965385467170819
1340079004204687360,1339965385467170819
1340078330201161728,1339965385467170819
1340077481030803457,1339965385467170819
1340076579662295042,1339965385467170819
1340076568345944064,1339965385467170819
1340075922700054530,1339965385467170819
1340075603995725824,1339965385467170819
1340075461074771968,1339965385467170819
1340075312600797188,1339965385467170819
1340068638255173633,1339965385467170819
1340068347053010952,1339965385467170819
1340067886950457344,1339965385467170819
1340066357405249536,1339965385467170819
1340065344539537411,1339965385467170819
1340061892178550784,1339965385467170819
1340061760980738048,1339965385467170819
1340053002284007424,1339965385467170819
1340052592559235072,1339965385467170819
1340051854651084800,1339965385467170819
1340050880742084608,1339965385467170819
1340049809370206215,1339965385467170819
1340046933503557632,1339965385467170819
1340044189149458433,1339965385467170819
1340043959142387725,1339965385467170819
1340043496212803588,1339965385467170819
1340041416085483521,1339965385467170819
1340039771129847808,1339965385467170819
1340039108404543488,1339965385467170819
1340039049478889481,1339965385467170819
1340037371924893696,1339965385467170819
1340037031955722242,1339965385467170819
1340035199816577024,1339965385467170819
1340034801294688256,1339965385467170819
1340034175680864256,1339965385467170819
1340033910583996418,1339965385467170819
1340033894247120897,1339965385467170819
1340033753389797376,1339965385467170819
1340033090459217921,1339965385467170819
1340032717916958726,1339965385467170819
1340031083728035841,1339965385467170819
1340030671683633152,1339965385467170819
1340030632316039170,1339965385467170819
1340030598887448583,1339965385467170819
1340029010412224518,1339965385467170819
1340028617133154305,1339965385467170819
1340026463773462529,1339965385467170819
1340026445901524995,1339965385467170819
1340025765241397249,1339965385467170819
1340025086401765378,1339965385467170819
1340024027109335040,1339965385467170819
1340023424740159488,1339965385467170819
1340022655420825601,1339965385467170819
1340022387731927040,1339965385467170819
1340021686893228032,1339965385467170819
1340021365483704320,1339965385467170819
1340020789249249281,1339965385467170819
1340020558898089986,1339965385467170819
1340020069032730625,1339965385467170819
1340019451463393282,1339965385467170819
1340019190745292801,1339965385467170819
1340018836305670147,1339965385467170819
1340017384422256644,1339965385467170819
1340017084424699904,1339965385467170819
1340016738772107267,1339965385467170819
1340016670501462019,1339965385467170819
1340016396651081732,1339965385467170819
1340016237754150912,1339965385467170819
1340016120623898624,1339965385467170819
1340076223561670664,1340029547102801920
1340056597175951366,1340029547102801920
1340030227746070530,1340029547102801920
1341654576680869889,1341649480651837441
