Source,Target,weight
sylvansylvi,jonathanstea,1
sydneyluv15,KimonaQ,1
stone_circle,DebarringtonH,1
sumire_azuki,DailyCaller,1
sufi_shamrock,richardursomd,1
suededsusan,usquequo_domine,1
suechalette,Ally1J,1
sudha_lakshmi,xecinternet,1
stymvios,Hasampouli,1
studioartspress,k_klo224743370,1
stubo789,pixelpanda,1
stpgrdndht,DebarringtonH,1
stopcovid84,richardursomd,1
stompk,FreedomFlowers4,1
sydney9651,simondolan,1
stjohnswoods,AndrewYang,1
stitchwrites,khalidalbaih,1
stevie12s1,ZubyMusic,1
stevewebster28,KimonaQ,1
steveswalton,TigersMatt,1
stevequinton,richardursomd,1
stevepaget,Jogramma152,1
stevens_bel,Grimmstyle1,1
stevenjp8810,gtconway3d,1
stevejobb2015,littlejon1234,1
summerbreeze712,DrMadej,1
sundancr56,Preciouslindy,1
sunnynewdaye,JosephJFlynn1,1
sunshin38359039,CCDHate,1
swiftyskip123,marklevinshow,1
sweet_vxr,darylpeagram,1
sweet_vxr,CCDHate,1
swampfireian141,rich10741652,1
swampeebagel,simondolan,1
swagpieks,ZubyMusic,1
suzygorme,TeamTrump,1
suzotchka67,GeoRebekah,1
suzannedombrows,realDonaldTrump,1
sussssan,JosephJFlynn1,1
susie_margaret,marklevinshow,1
susanyb60,JohnRMoffitt,1
susan_z_kat,realDonaldTrump,1
susanLo03399918,StopNewNormal,1
surveyorX,DrMadej,1
surfthespectrum,eileeniorio,1
surfthespectrum,and_kell,1
surfthespectrum,JosephJFlynn1,1
superyayadize,Preciouslindy,1
sunshineboy567,StopNewNormal,1
sunshin91302808,JosephJFlynn1,1
tetaiota,TheAtlantic,1
texaradogirl2,GeoRebekah,1
texaselizabeth1,nypost,1
tokenmuse,eileeniorio,1
toteendbrian,MrCrazee,1
topquark22,richardursomd,1
toothpik101,toothpik101,1
tonypalladino07,HowleyReporter,1
tony19882531,AndrewYang,1
toni87230159,CCDHate,1
tomthetruthtel3,marklevinshow,1
tomjosmos_moss,Nigel_Farage,1
tomalc65,simondolan,1
toldtherdbefood,AndrewYang,1
tokenguy09,CryptoBull2020,1
tilltabulous,realDonaldTrump,1
toddpolatis,realDonaldTrump,1
toad462,toad462,1
tnicholsmd,jonathanstea,1
tmpxo_,CryptoBull2020,1
tj_c8,masuruha2,1
tj_c8,eileeniorio,1
tinyblydblnd,FatimahGianna2,1
tinwisc,StopNewNormal,1
timtouring,timtouring,1
timothysohl,GeoRebekah,1
tothur,BallouxFrancois,1
tpie55418,eileeniorio,1
tprezzano,Jerusalem_Post,1
traceylsl,traceylsl,1
truenene,Quicktake,1
truebeachbabe,CryptoBull2020,1
troydee,Rosewind2007,1
troydee,HelenEBedford,1
troybrisbin,RealCandaceO,1
trixienug,Mariemross1887,1
triketora,BallouxFrancois,1
triciabach,HowleyReporter,1
tribbletoo,nypost,1
trevor_merrell,brianlilley,1
tres444,DailyCaller,1
travler_mind,ChrisWickNews,1
travelgirl391,Preciouslindy,1
traveler1123,GeoRebekah,1
transit202,MelchizadekR,1
trajanfilipov,ZubyMusic,1
trajanfilipov,Mr27344,1
trajanfilipov,LifeinRockyMtns,1
tracysue626,ChrisWickNews,1
tracypa11,gtconway3d,1
tractorgirly,StopNewNormal,1
time_sensative,CCDHate,1
tiletek30,marklevinshow,1
textifyer59,GeoRebekah,1
the_real_Bark,black_franchise,1
thejumping_bean,revcarth,1
thegodmachinist,nypost,1
thegeekgoddess,GeoRebekah,1
theflowernurse,BusyDrT,1
thefinkfactor,ARDye71,1
thedinoapp,DebarringtonH,1
thedeliaanne,thedeliaanne,1
thebandeats,FreedomFlowers4,1
the_yushi,Quicktake,1
the_stumpy,k_klo224743370,1
the_akklin,AndrewYang,1
tilebyrc,nypost,1
the_Alekzandre,CryptoBull2020,1
theWPMyth,Nigel_Farage,1
theGled,AndrewYang,1
theClark46,DebarringtonH,1
theBXkid,AndrewYang,1
thausman51,nypost,1
thatvwtech,CryptoBull2020,1
thaterinb,DrMadej,1
thanq19,ChrisWickNews,1
thanley89,thanley89,1
themaddieice,GeoRebekah,1
thenewuswoman,eileeniorio,1
thenumberswin,realDonaldTrump,1
thepiratecat53,GeoRebekah,1
tijmcvq,Nigel_Farage,1
tig3rjax,nypost,1
thomaspc,ChrisWickNews,1
this_vid,Mitchell_theman,1
this_vid,JohnBen30549105,1
this_vid,ImmortalMelani1,1
thirdbornashley,kollershane,1
thirdbornashley,ZeusOfOlympus7,1
thingsUdontneed,brijoyce,1
thingmum,MelMcCurtis,1
thevijayram,ZubyMusic,1
thetenorman,SuicideSeattle,1
thescherens,realDonaldTrump,1
therealfidel71,simondolan,1
therealdavedavy,k_klo224743370,1
therealbiostate,CathyCathyFox,1
therealbill2,_AuberonHerbert,1
therealbill2,DFlex2123,1
thereal_truther,QuinntisG,1
theprasojos,ABC,1
thepn_org,DailyCaller,1
patriot_dog,HowleyReporter,1
patriot7842,masuruha2,1
iluvtwitch,Preciouslindy,1
kevinkneeland,PascalFrank1991,1
kimshurtleff,DebarringtonH,1
kimneville10,seekingthetroof,1
kimgoinrogue,kimgoinrogue,1
kia7073,Nigel_Farage,1
khinnenkamp,ChrisWickNews,1
khall88378032,GeoRebekah,1
kgonz17,masuruha2,1
kezziah040864,angelo_bottone,1
kewldadd,ZubyMusic,1
kevinnbass,jonathanstea,1
kevbot_kraft,Mariemross1887,1
kingcharm,FreedomFlowers4,1
keryn_1,hewitson10,1
kernaghanscott5,ClarksvilleAnon,1
keri34295412,Lis17m,1
kennedy_edwardo,realDonaldTrump,1
kendokenu,TeamTrump,1
kenayers8,DebarringtonH,1
kelsey_bragg,AndrewYang,1
kellyskrazyoils,CryptoBull2020,1
kellyjohnsonhas,DebarringtonH,1
kellyannegoebb,GeoRebekah,1
kimstermyster,AndRetort,1
kingreturns17,FreedomFlowers4,1
kourosh15915126,marklevinshow,1
knight__hawker,CNBCtech,1
kosgirl56,GeoRebekah,1
korie_davis,long_live_can,1
kopalo,JustinSandefur,1
kontvolkoren,richardursomd,1
kontvolkoren,Reids1611,1
kollershane,ZubyMusic,1
kollershane,LilburnLA,1
koller_duncan,GeoRebekah,1
koax,GeoRebekah,1
knmichal,CNBCtech,1
kmsurf17,capecodjaney,1
kitjeantambo,AndrewYang,1
kmims99,Quicktake,1
kmarquess,DailyCaller,1
klgrube,realDonaldTrump,1
klawfamof5,JosephJFlynn1,1
kkayrain,CryptoBull2020,1
kjrob3579,picphysicians,1
kjeltoft62,gtconway3d,1
kizlyfe,nypost,1
kittyclinton2,gtconway3d,1
kitty201718,TeamTrump,1
kellie20133,TeamTrump,1
kellementary,DailyCaller,1
keliautojavisa3,masuruha2,1
kab_fair,dallasrbaird,1
karenpat64,simondolan,1
karenmheath,realDonaldTrump,1
kareksen1,KimonaQ,1
kanno1997,TeamTrump,1
kanen_clement,kanen_clement,1
kamerdumonde,pierog_michelle,1
kamerdumonde,GeoRebekah,1
kakumori12081,lavoixtheshow,1
kahblanco1776,no_silenced,1
kabluekijones,ZubyMusic,1
k_wuttt,dgaf_renegade,1
kel2195,JosephJFlynn1,1
k_tgirl1,masuruha2,1
k_klo224743370,JSDH_S,1
k37215,richardursomd,1
jyoung0096,TeamTrump,1
jxdjdkrkrkx,Scimitar_SS,1
jwlatona,GeoRebekah,1
jw17141,masuruha2,1
justin87613090,CNBCtech,1
justice4injured,JosephJFlynn1,1
justdeplorible,KimonaQ,1
karl_taranis,AndrewYang,1
kashi_hka,Quicktake,1
kat31m,gtconway3d,1
kat_gris,BallouxFrancois,1
kekedoyoulove45,grow_jill,1
kekedoyoulove45,Ivonne24,1
keithmadigan1,FreedomFlowers4,1
kebinbali,GeoRebekah,1
kebede_zayda,richardursomd,1
kdoner12,WarNuse,1
kdock1,marklevinshow,1
kctruther4u,HowleyReporter,1
kbell4409,JosephJFlynn1,1
kayjay324,RealCandaceO,1
kavn,eileeniorio,1
katscan101,wynkoop_e,1
katonbouz,TeamTrump,1
katieclare,StopNewNormal,1
katie03159908,katie03159908,1
kathyrmay,TeamTrump,1
kathyqbee,JosephJFlynn1,1
kathyjer,AndrewYang,1
kathleenmbarker,realDonaldTrump,1
katchase,LotusOak2,1
katahdin143,RealCandaceO,1
koto02008,TeamTrump,1
kpease34,TheAdamFar,1
patrickmajor56,GeoRebekah,1
lifeexplosive,GailAnnStewart,1
linda_nobull,DrMadej,1
linZlou2u,brianlilley,1
lilsister7,CCDHate,1
lillibibitus,MrCrazee,1
lildebnurse,JosephJFlynn1,1
likingyou,SputnikInt,1
lika_322,CryptoBull2020,1
lighthouse6206,richardursomd,1
lifeofajaybird,SVerghis,1
lifegarcia,KimonaQ,1
liezery,BusyDrT,1
lindajc0606,ChrisWickNews,1
libtarddotcom,TeamTrump,1
liberaltrucker,CCDHate,1
liasterling11,JosephJFlynn1,1
lex83473101,lex83473101,1
levelheadedmom1,marklevinshow,1
lespauljunior3,oilkeb,1
lespauljunior3,lespauljunior3,1
lesliev97862060,mrwntsome,1
leslieh707,Preciouslindy,1
les_deplorable,realDonaldTrump,1
linda_nobull,mandycurrie4,1
lindajft,realDonaldTrump,1
kr3at,TravisGalloway7,1
lizditz,jonathanstea,1
loosedepiphany,RaphaelBurner,1
lookingformy1,TeamTrump,1
long_live_can,korie_davis,1
lollyshack1966,ChrisWickNews,1
lola_patty,AndrewYang,1
logansteven,Nigel_Farage,1
lmjlovesjesus,HowleyReporter,1
lllpuplll,TeamTrump,1
lklyle,gtconway3d,1
ljosmyndari1,ljosmyndari1,1
livininmoronica,gtconway3d,1
lindajft,sanaonline__,1
livinginthenow,GeoRebekah,1
littleadvocate,eileeniorio,1
litsocialist,ZubyMusic,1
lite7up,marklevinshow,1
lisavel04347371,realDonaldTrump,1
lisamishlshine,DrMadej,1
lisamarie_rn,masuruha2,1
lisamar81262601,RealCandaceO,1
lisa_breland,GeoRebekah,1
lindanye6615,realDonaldTrump,1
lennylaw,thereal_truther,1
lehimesa,DebarringtonH,1
leemeasel,marklevinshow,1
kuukkeli5,BallouxFrancois,1
ladydi81,TeamTrump,1
ladyRobertann,RealCandaceO,1
ladee_j,brianlilley,1
lacjap,GeoRebekah,1
laceyinnh,GeoRebekah,1
laboozier,AndrewYang,1
l_o_v_e_truth,masuruha2,1
kyuseish,Quicktake,1
ky_doggie,gtconway3d,1
kwc78,TamikaGHamilton,1
ktlala3,DrMadej,1
leegnik,CCDHate,1
ktibus,jonathanstea,1
ksilentmajority,DrMadej,1
ksamgnet,brianlilley,1
krotay2,gtconway3d,1
kristinitka,eileeniorio,1
kristilynn677,FreedomFlowers4,1
krhomolka,FreedomFlowers4,1
krdaghan,RealCandaceO,1
krazykitkatm,CCDHate,1
kraft_ja,Preciouslindy,1
ladylibra7766,realDonaldTrump,1
ladylora48,NeilFlochMD,1
ladyndewgreen88,KimonaQ,1
lainey12346,AndrewYang,1
leedavison82,k_klo224743370,1
leealleninit,ElChila45799324,1
led260,GeoRebekah,1
lebon80,Lichking78,1
leale_6,realDonaldTrump,1
lea9223,TeamTrump,1
lbraccio,AndrewYang,1
lbertaAdvantage,jonathanstea,1
lazerman010,BusyDrT,1
layton_skip,jimmcdermott541,1
layton_skip,bgarber2170,1
lavoixtheshow,lavoixtheshow,1
lavendergirl314,CCDHate,1
laurfrd,richardursomd,1
laurabusse,HowleyReporter,1
laura78539844,TeamTrump,1
lastautobot1,KatoNeg11,1
larrystirling,SwanSeaFarm,1
larajay66,DebarringtonH,1
langernutrition,jonathanstea,1
lamhbg611,Preciouslindy,1
just_roan_,eileeniorio,1
junolocal,CCDHate,1
junior57409670,junior57409670,1
janlaps,realDonaldTrump,1
jaydill19,LightVision777,1
jay6018,marklevinshow,1
jaw792,GeoRebekah,1
jasonweingarten,Nicurnmama,1
jasonjordan2814,will2cold,1
jasonjordan2814,sarajaynestaten,1
jasmini816,gtconway3d,1
jasmine2sable,marklevinshow,1
jasiel11111,WorkingToMAGA,1
jasiel11111,Jessica64769671,1
janesmi40409383,TheHiddenJewell,1
jayveve,Nigel_Farage,1
janepalmer1,GeoRebekah,1
janalover3,realDonaldTrump,1
jan_auerbach,realDonaldTrump,1
jamie_reinhold,masuruha2,1
james_anderssen,marklevinshow,1
jakedisaur,Quicktake,1
jake_nippa,Nigel_Farage,1
jade333xrp,RealCandaceO,1
jacksucksdick3,maxthelionx,1
jacklowry3,realDonaldTrump,1
jaymax713,stevec00ps,1
jbwatching,ZubyMusic,1
junior57409670,GeoRebekah,1
jeffinmn,AOcean1960,1
jerdebsanders,BusyDrT,1
jennyrickson,pixelpanda,1
jennifer_fallaw,Nypatriot1978,1
jenni_israd,RachelNotley,1
jenlef,HowleyReporter,1
jenkinsbey7,nypost,1
jengrimes8,DebarringtonH,1
jenamh,clbwalker50,1
jen95873143,StopNewNormal,1
jeffreymadwisc,DrMadej,1
jeffery52883230,marklevinshow,1
jcperales,BallouxFrancois,1
jeff_bisson,ChrisWickNews,1
jec79,brianlilley,1
jeanneinearnest,AndrewYang,1
jeanchle00,richardursomd,1
je_pense13,ShahzadFaisalMD,1
je_pense13,Preciouslindy,1
jdouglaslittle,DTG100459,1
jdkitkat129,ChrisWickNews,1
jdguy00,Quicktake,1
jctm1,Quicktake,1
jackispann,GeoRebekah,1
jackielsimmons1,BusyDrT,1
jackiecassell,BallouxFrancois,1
innatejustice,marklevinshow,1
irish_racer,CCDHate,1
irinabh,DrJaneRuby,1
irinabh,AalonaMichaels,1
ionse,DrMadej,1
ionainstitute,angelo_bottone,1
integrity4most,realDonaldTrump,1
insurgent2047,Foster77Paul,1
insertfinger1,Quicktake,1
insertfinger1,ArranRana14,1
insatiablevine,Preciouslindy,1
inmBSCH,Quicktake,1
jackcolleton,DrMadej,1
inky_mark,brianlilley,1
inkimunki,ChrisWickNews,1
ingersoll_cathy,RealCandaceO,1
infopap,SputnikInt,1
infinitebritt,nikababy77,1
in_sinu_jesu,cultivatediq,1
in_sinu_jesu,Transigence,1
impat23,CNBCtech,1
imp_sea,DrMadej,1
imaberean,masuruha2,1
irish_racer,bh8811,1
irritatrix,eileeniorio,1
irvinepmaicon,TeamTrump,1
is_issie,knuckey1970,1
jackbBored,CNBCtech,1
jack_Alberts_,ChrisWickNews,1
jacixox,simondolan,1
jace36527817,gtconway3d,1
j82823511,ZubyMusic,1
j2lm4u,SputnikInt,1
izo888,RealCandaceO,1
ivylessner,GeoRebekah,1
itsnotwututink,802trees,1
itsmeammr,ABC,1
itscodacious,ChrisWickNews,1
itsallu49,realDonaldTrump,1
itsallokyall,realDonaldTrump,1
itsadoodleparty,blueorangewhite,1
its_yuey,TheAtlantic,1
itsJusstDevan,ZubyMusic,1
itoffshoredev,Nigel_Farage,1
isurabhipandey,Quicktake,1
istkunt,richardursomd,1
ishgooda_l,ABC,1
ishagshafeeg,nypost,1
jerryayon9,nypost,1
jerryoakley4,GeoRebekah,1
jerseymagician,GeoRebekah,1
jon34342354,ZubyMusic,1
jongrimson,gtconway3d,1
jones_sanity,BusyDrT,1
jonathanstea,lbertaAdvantage,1
jonathanstea,jonathanstea,1
jonathanstea,TrumpKennels,1
jonathanstea,RuthAnnHarpur,1
jonathanstea,QEDmostly,1
jonathanstea,DocMCohen,1
jonathanstea,AmyTanBeach,1
jonathan_ducote,nypost,1
joltdude,joltdude,1
johnbates207,DebarringtonH,1
jojobear2553,KimonaQ,1
jojobear2553,ChrisWickNews,1
johnwimer1,KimonaQ,1
johnstout1950,gtconway3d,1
johnpecco1,Preciouslindy,1
johnny_0912,upset_american,1
johnny_0912,johnny_0912,1
johnmcdermott38,DebarringtonH,1
johndime2,gtconway3d,1
johndavidpowell,Immunize_USA,1
jonie_ziegler,realDonaldTrump,1
jonschlinkert,JosephJFlynn1,1
joobailee,DrMadej,1
joobailee,richardursomd,1
jumpin_jason2,jtaylortowry,1
julielkaye,nypost,1
julie93263693,DebarringtonH,1
julianawriter,gtconway3d,1
juleeejj,StopNewNormal,1
jujuba831,jujuba831,1
juju72193477,realDonaldTrump,1
jtrinh44,dreardon31,1
jtrinh44,CrytpoVivi,1
jt_light,DrMadej,1
jstags5,nypost,1
jsk007bondkr,TeamTrump,1
jshuey248,ZubyMusic,1
jps8889,DrMadej,1
jozy_walez,ChrisWickNews,1
joy_patriot,BusyDrT,1
joursansfin,BallouxFrancois,1
joseyrae_00,ChrisWickNews,1
josemitebound,KimonaQ,1
jordannashty,Logan64803755,1
jordan18_love,realDonaldTrump,1
johncar82244442,ChrisWickNews,1
john__aguirre,richardursomd,1
jesshatchette,CCDHate,1
jim_slip,simondolan,1
jj_sterz,richardursomd,1
TXFlowerChic,sallyKP,1
jimmyyuen99,realDonaldTrump,1
jimmytheblur111,JosephJFlynn1,1
jimmy2shoes222,ChrisWickNews,1
jimlahe66397316,ZubyMusic,1
jimijone,jimijone,1
jimeekay,simondolan,1
jimeekay,Southlondonman2,1
jimeekay,MrKrisMcD,1
jim12957,gtconway3d,1
john77994979,JosephJFlynn1,1
jilloakes60,Nigel_Farage,1
jillianjordan,AndrewYang,1
jikkybro,Bardlander,1
jhoffman1,jhoffman1,1
jhleaco,marklevinshow,1
jhauser42,CCDHate,1
jfwpe10,marklevinshow,1
jfryoux1,Eamfryoux,1
jesusjoe2010,AndrewYang,1
jesus3317299290,realDonaldTrump,1
jjdebenedictis,CCDHate,1
jjricco,gtconway3d,1
jjsjulia,Nigel_Farage,1
jk_shaner,marklevinshow,1
john75069319,CryptoBull2020,1
joelbeets,CNBCtech,1
joegourmet_,TommyTales,1
joedadvet,GeoRebekah,1
jodieshroder,simondolan,1
jocelynnbaby1,richardursomd,1
joannemills8101,simondolan,1
joamer,medusanewsfeed,1
joamer,OrwellsPipe,1
jo1009,ChrisWickNews,1
jn_ady,KimonaQ,1
jmontoya1167,SputnikInt,1
jmmtz9,HowleyReporter,1
jmigrilo,ChrisWickNews,1
jmcotza,GeoRebekah,1
jmack1024,LilburnLA,1
jlonga1,ABC,1
jlheaden,DebarringtonH,1
jlee0331,AndrewYang,1
jlarrive,pussycattrolll,1
jkmaw,CryptoBull2020,1
lori2mar,JosephJFlynn1,1
lori_socal,Dugler1974,1
lorrainedavis6,k_klo224743370,1
natedoromal,duffygirl8,1
naughtymandy121,Nigel_Farage,1
naturallaw2017,realDonaldTrump,1
nattynoqz,simondolan,1
natty_red,Nigel_Farage,1
natoshisakamato,DailyCaller,1
nativechic73,realDonaldTrump,1
nativechic73,TheLindsayM,1
nathalie_hamza,VOTERinUSA,1
nath0520,Morning03761432,1
natedoromal,fleurdeliselle,1
natedoromal,Paul_VICT,1
ndgonzales,RealCandaceO,1
natedoromal,CCDHate,1
nat26809,gtconway3d,1
nash_nashcarol,KimonaQ,1
nano60013857,TeamTrump,1
nanner61_nancy,ChrisWickNews,1
nancydmoore25,BusyDrT,1
nancybnelson,Nigel_Farage,1
nahm315,DebarringtonH,1
naenae61_grp,HowleyReporter,1
na_ukweli,JosephJFlynn1,1
nbd2389,nbd2389,1
nehadagaonkar,JustinSandefur,1
mombear4,GeoRebekah,1
nicholastoled13,LilburnLA,1
nmatesfreedom,marklevinshow,1
nlcolburn,CryptoBull2020,1
nitadolliverart,gtconway3d,1
nimmity_anna,CNBCtech,1
nikolaisof,marklevinshow,1
nikita_thierry,ChrisWickNews,1
nikababy77,infinitebritt,1
nicolas99_m,DrMadej,1
nickser1972,Rosewind2007,1
nickhbs138,richardursomd,1
niajmattu,gtconway3d,1
neighhay,CryptoBull2020,1
newhorizon7771,AndrewYang,1
netuserms,Kinwotnub,1
netshrink,jonathanstea,1
nestsylver,realDonaldTrump,1
nerdvocado,ZubyMusic,1
nepheshim,RealCandaceO,1
neo_anon_,CryptoBull2020,1
nemesida07,SputnikInt,1
nellalda,realDonaldTrump,1
neilpare,GeoRebekah,1
n8tvch1k,eileeniorio,1
n47st,CryptoBull2020,1
myvoice2016,realDonaldTrump,1
mountkidd,brianlilley,1
msb_miami,TeamTrump,1
msb_miami,BusyDrT,1
mrsitcom,swampfireian141,1
mrshelpmeet,ProfGranPops,1
mrlaufer77,AndrewYang,1
mrkhme,CryptoBull2020,1
mrgoodweather,CryptoBull2020,1
mrduffy3,ChrisWickNews,1
mr_adityason,masuruha2,1
mpl3105875,Wheres_My_Plane,1
mountkidd,CryptoBull2020,1
mysweetchickape,DrMadej,1
morgan7117,FreedomFlowers4,1
moranicly,DebarringtonH,1
moosicle2,StopNewNormal,1
moonbreeze2,ABC,1
moodsatthemount,gtconway3d,1
montreal_girl,KeaySeaver,1
monilhshah,monilhshah,1
moneyinpjs,masuruha2,1
momof4bethica,HowleyReporter,1
mommaburn4,mommaburn4,1
mschleifer13,ABC,1
mshson,ChrisWickNews,1
msijiaa,AndrewYang,1
mslove_TLB,SpunkyStrings,1
mysunisrising,Geziandme,1
mysunisrising,ChrisWickNews,1
mystique_of_gta,richardursomd,1
myriam_der,SpunkyStrings,1
mylanja,eileeniorio,1
mykareno2,KimonaQ,1
myamyugo,TeamTrump,1
mxtoliberty,CryptoBull2020,1
mwkl45,DebarringtonH,1
mwestern143,JosephJFlynn1,1
museumama,AndrewYang,1
murderering,gtconway3d,1
muneca14521,GeoRebekah,1
mun_do853,GeoRebekah,1
mujer_cita_MIA,GeoRebekah,1
muddylotus2,ZubyMusic,1
muddawg76,no_silenced,1
mtbr90144170,gtconway3d,1
mstepczyk,GeoRebekah,1
msmw2501,SchneiderStache,1
msmalls9,JosephJFlynn1,1
nmhoney11,Preciouslindy,1
nmistik17,DrMadej,1
nmlinguaphile,5f4d7bb000e0435,1
onotcomply,SApprentice11,1
p8_r10,lujlp,1
oxyGINnT,simondolan,1
ourcreator1,FreedomFlowers4,1
otrowers_md,StethoscopeOn,1
othersideam,othersideam,1
otanemes,ChrisWickNews,1
organic2016,TeamTrump,1
opinion84u,richardursomd,1
openeyes901,ChrisWickNews,1
op_ed_daily,Lulux96918819,1
onotcomply,Nigel_Farage,1
olitasdmar,FreedomFlowers4,1
onomsalam2pas,ChrisWickNews,1
onlyafewcows,CryptoBull2020,1
only1nrs,only1nrs,1
onespiritedgurl,WarNuse,1
oneega,SunshineTheGrey,1
omusubi117117,DailyCaller,1
omotforest,JpiersM,1
omotforest,Guy2Plain,1
omniadeo,mikefromohio13,1
omarsultan,CCDHate,1
p8_r10,monaloca,1
p_hannington,k_klo224743370,1
p_hannington,simondolan,1
pacifist322,richardursomd,1
patrick98221737,DrMadej,1
patrick41135625,k_klo224743370,1
patricia_offer,realDonaldTrump,1
patrici61580698,eileeniorio,1
path2_freedom,DrMadej,1
patflorida7171,Preciouslindy,1
pat81455607,realDonaldTrump,1
pastryguy1941,Angela02304605,1
pastorcsutton,Preciouslindy,1
pastorabharris,nypost,1
pastorabharris,AndrewYang,1
pastel0157,TeamTrump,1
papatiegomusic,realDonaldTrump,1
papasharma00,RealCandaceO,1
pantheonrising,CryptoBull2020,1
panda_ARMY7,AndrewYang,1
pakitaleone,CCDHate,1
paisportatil,Quicktake,1
paddypaws7,simondolan,1
padakitty,CCDHate,1
pacman42,ChrisWickNews,1
omarrymybrother,RealCandaceO,1
oldtwohats,k_klo224743370,1
nnedy700,SputnikInt,1
noslomotion,jimhabib,1
nsjoose,AndrewYang,1
nretief,BallouxFrancois,1
nr12_nikrosic,seeafillem6277,1
npseaOtter,ChrisWickNews,1
notinmycountry3,DailyCaller,1
notfromrussia9,floramcg7,1
noteltrumpo1,realDonaldTrump,1
notadoomster,StopNewNormal,1
nostradamous195,DrMadej,1
nospin_43,reeta_iceburg,1
normanbowes33,MrCrazee,1
oldgroyne,StopNewNormal,1
normaenriquezg1,JosephJFlynn1,1
nor997379,FreedomFlowers4,1
nooil4pacifists,AndrewYang,1
noogajack77,DrMadej,1
noodlemaz,CCDHate,1
nonrispondere,Quicktake,1
nokihu,RachelNotley,1
noelhug32462142,DrMadej,1
no_silenced,ABC,1
no_in_red,GeoRebekah,1
nuez_martha,Preciouslindy,1
nuhsta,ChrisWickNews,1
numbers_truth,keepitclaseusa,1
nunejune21,TeamTrump,1
oldbid45,simondolan,1
oldbid45,StopNewNormal,1
oklaroadrunner,CryptoBull2020,1
okie_smitty,ChrisWickNews,1
ok_debra,ABC,1
ohzee209,FreedomFlowers4,1
ohlilymylove,ChrisWickNews,1
officialreigner,JosephJFlynn1,1
of_berra,nypost,1
oduduwa_s,Lulux96918819,1
octavioescobar,DrMadej,1
oceankitkat,masuruha2,1
oblivion_94,DrMadej,1
obichan,BallouxFrancois,1
o_piotrowski,TeamTrump,1
nyc543210,ZubyMusic,1
nyb_at_live_co_,PeterRiebeek1,1
nuttybird35,DebarringtonH,1
nutritiongrl62,DrMadej,1
nurseman65,realDonaldTrump,1
nunya_renee,ChrisWickNews,1
mommabe05002637,jipenalorca,1
mokry_tim,KimonaQ,1
loureynolds1940,Preciouslindy,1
marbear369,nypost,1
mariavasey7,DrMadej,1
mariannewalsh1,AndrewYang,1
mariacsuarez50,realDonaldTrump,1
margweston,masuruha2,1
margweston,BusyDrT,1
maregolden,GeoRebekah,1
marcus19121656,MrCrazee,1
marcor4343,realDonaldTrump,1
marciabilyk,GeoRebekah,1
marcia_deVivre,Preciouslindy,1
mantosh_m,ChrisWickNews,1
marjoriemkh,realDonaldTrump,1
mangobeach,DebarringtonH,1
mandopicker101,Nigel_Farage,1
mammabear143,nypost,1
mamma_ging,ZubyMusic,1
mamasuzzzz,JosephJFlynn1,1
mamalionpack,DrDanilychevMD,1
mamabearwakesup,JosephJFlynn1,1
mamabearOG11,rallygirlz08,1
malvin1208,Quicktake,1
malanovao,SputnikInt,1
marilyn_ruhl,GeoRebekah,1
mark_partington,StopNewNormal,1
mojojefferson1,nypost,1
martycrews2,AndrewYang,1
matzginger,TeamTrump,1
matthewtaber,NeilFlochMD,1
matthewtaber,MichaelBuratovi,1
matt_melander,DarlaShine,1
mateous11,PrismPrime,1
mateomendez03,realDonaldTrump,1
master_deli,GeoRebekah,1
masiro2829,TeamTrump,1
maryannmichael1,KimonaQ,1
martycrews2,ChrisWickNews,1
martinof_martin,k_klo224743370,1
mark_partington,simondolan,1
marsouin4,CorrNotCausa,1
marrywhoanna,masuruha2,1
